domain,history_url
www.testdriveme.gr,https://web.archive.org/web/20151217150706/http://www.testdriveme.gr:80/
www.aspireone.it,https://web.archive.org/web/20151109214851/http://aspireone.it:80/
www.letregor.fr,https://web.archive.org/web/20151213071329/http://www.letregor.fr/
www.coolermedia.nl,https://web.archive.org/web/20151209202342/http://www.coolermedia.nl:80/?
www.netdoktor.at,https://web.archive.org/web/20151117142039/http://www.netdoktor.at/
www.cmati.xunta.es,https://web.archive.org/web/20151217041141/http://www.cmati.xunta.es:80/
www.voyagesetc.fr,https://web.archive.org/web/20151220071730/http://www.voyagesetc.fr:80/?
www.lameuse.be,https://web.archive.org/web/20151221114017/http://www.lameuse.be:80/
www.maerklinshop.de,https://web.archive.org/web/20151221131230/http://www.maerklinshop.de:80/
www.marktberolzheim.de,https://web.archive.org/web/20150905165224/http://www.marktberolzheim.de:80/
www.musik-produktiv.de,https://web.archive.org/web/20151224070944/http://www.musik-produktiv.de/
www.xel.nl,https://web.archive.org/web/20151001212418/http://www.xel.nl/
www.laitserallypark.ee,https://web.archive.org/web/20151223000209/http://www.laitserallypark.ee/
www.boligliv.dk,https://web.archive.org/web/20151207182251/http://www.boligliv.dk:80/
www.assifact.it,https://web.archive.org/web/20151203072030/http://www.assifact.it:80/
www.think-about.pl,https://web.archive.org/web/20151216234656/http://think-about.pl:80/?
www.etpourquoipascoline.fr,https://web.archive.org/web/20151220052032/http://www.etpourquoipascoline.fr:80/?
www.obrienswine.ie,https://web.archive.org/web/20151118072012/https://www.obrienswine.ie/
www.l-mag.de,https://web.archive.org/web/20151215091417/http://www.l-mag.de:80/
www.pricewise.nl,https://web.archive.org/web/20151222184109/http://www.pricewise.nl/
www.politiko.dk,https://web.archive.org/web/20151220095320/http://www.politiko.dk/
www.snowtrex.de,https://web.archive.org/web/20151223110803/http://www.snowtrex.de:80/
www.jeunes-urbanistes.fr,https://web.archive.org/web/20151224191749/http://www.jeunes-urbanistes.fr:80/?
www.vtscan.fr,https://web.archive.org/web/20151205175028/http://www.vtscan.fr:80/
www.ulss17.it,https://web.archive.org/web/20151108160642/http://www.ulss17.it:80/
www.flowmagazine.gr,https://web.archive.org/web/20151220032809/http://www.flowmagazine.gr:80/
www.edilone.it,https://web.archive.org/web/20151117021950/http://edilone.it/
www.restaurantlatelline.fr,https://web.archive.org/web/20151115204012/http://www.restaurantlatelline.fr:80/
www.termodom.pl,https://web.archive.org/web/20151223045537/http://termodom.pl/
www.waf-seminar.de,https://web.archive.org/web/20150815100114/https://www.waf-seminar.de/
www.ulusofona.pt,https://web.archive.org/web/20151231130622/http://www.ulusofona.pt:80/
www.stiglindberg.se,https://web.archive.org/web/20150912082233/http://www.stiglindberg.se/
www.uebervart-shop.de,https://web.archive.org/web/20151226115829/http://www.uebervart-shop.de:80/
www.asta24.pl,https://web.archive.org/web/20151217112042/http://www.asta24.pl:80/
www.pogledi.si,https://web.archive.org/web/20151212031040/http://www.pogledi.si:80/
www.ron.it,https://web.archive.org/web/20151003213153/http://ron.it/
www.brouwerijhetij.nl,https://web.archive.org/web/20151220073021/http://www.brouwerijhetij.nl/
www.theyogahub.ie,https://web.archive.org/web/20151204193956/http://www.theyogahub.ie:80/
www.svet-bydleni.cz,https://web.archive.org/web/20151208234330/http://www.svet-bydleni.cz:80/
www.tuttogratis.it,https://web.archive.org/web/20151223064346/http://www.tuttogratis.it:80/
www.lechodelapresquile.fr,https://web.archive.org/web/20151211234853/http://www.lechodelapresquile.fr/
www.eekay.nl,https://web.archive.org/web/20150921234212/http://www.eekay.nl/
www.avahotel.gr,https://web.archive.org/web/20151204045929/http://www.avahotel.gr/
www.fuze-magazin.de,https://web.archive.org/web/20151014020811/http://www.fuze-magazin.de/
www.esprit.at,https://web.archive.org/web/20151221151836/http://www.esprit.at:80/
www.kleutergroep.nl,https://web.archive.org/web/20151204230142/http://kleutergroep.nl:80/
www.bilietupasaulis.lt,https://web.archive.org/web/20151230033846/http://www.bilietupasaulis.lt:80/
www.forhouse.de,https://web.archive.org/web/20151110154746/http://www.forhouse.de:80/
www.menshealth.it,https://web.archive.org/web/20151222123824/http://www.menshealth.it:80/
www.mifuko.fi,https://web.archive.org/web/20151216154240/http://www.mifuko.fi:80/
www.redbridge.se,https://web.archive.org/web/20151004151839/http://www.redbridge.se:80/
www.rathgeber-gesellschaft.de,https://web.archive.org/web/20151013232722/http://rathgeber-gesellschaft.de/
www.ticketportal.cz,https://web.archive.org/web/20151218174239/http://www.ticketportal.cz:80/
www.motesplatsen.se,https://web.archive.org/web/20151218205432/https://www.motesplatsen.se/
www.greuther-fuerth.de,https://web.archive.org/web/20151219110258/http://www.greuther-fuerth.de/
www.eemskrant.nl,https://web.archive.org/web/20151121154847/http://www.eemskrant.nl:80/
www.sebastian-siebert.de,https://web.archive.org/web/20151104021451/http://www.sebastian-siebert.de:80/
www.taric.es,https://web.archive.org/web/20151115184419/http://www.taric.es:80/
www.swaziembassy.be,https://web.archive.org/web/20151122025342/http://swaziembassy.be/
www.fashiontimes.it,https://web.archive.org/web/20151213002817/http://www.fashiontimes.it:80/?
www.skandiamaklarna.se,https://web.archive.org/web/20151229213824/http://www.skandiamaklarna.se:80/
www.kws.de,https://web.archive.org/web/20151209220629/http://www.kws.de:80/
www.tvcom.be,https://web.archive.org/web/20151219114012/http://www.tvcom.be:80/
www.ucoz.ro,https://web.archive.org/web/20151209085135/http://www.ucoz.ro:80/
www.cahetu.dk,https://web.archive.org/web/20151118084236/http://www.cahetu.dk:80/
www.mykondom.de,https://web.archive.org/web/20151119043730/http://mykondom.de/
www.tokarfi.gr,https://web.archive.org/web/20151217153611/http://www.tokarfi.gr:80/
www.freeshop.it,https://web.archive.org/web/20151126060834/http://www.freeshop.it:80/?
www.ville-loos.fr,https://web.archive.org/web/20151223154947/http://www.ville-loos.fr:80/
www.olbia.it,https://web.archive.org/web/20151225234154/http://www.olbia.it:80/
www.votegreece.gr,https://web.archive.org/web/20151209020445/http://www.votegreece.gr/
www.journalistenpreise.de,https://web.archive.org/web/20151225121552/http://www.journalistenpreise.de:80/
www.koelntourismus.de,https://web.archive.org/web/20151219131312/http://www.koelntourismus.de/
www.ilsecoloxix.it,https://web.archive.org/web/20151221070630/http://www.ilsecoloxix.it:80/
www.mojazaposlitev.si,https://web.archive.org/web/20151211010230/http://www.mojazaposlitev.si:80/?
www.alsettimogelo.it,https://web.archive.org/web/20151022073327/http://www.alsettimogelo.it/
www.salonline.lv,https://web.archive.org/web/20151221231439/http://www.salonline.lv:80/
www.optimizely.fr,https://web.archive.org/web/20150601171733/https://www.optimizely.fr/
www.dominos.dk,https://web.archive.org/web/20151217114501/http://www.dominos.dk:80/
www.amazon.nl,https://web.archive.org/web/20151221020852/http://www.amazon.nl/
www.energieleveranciers.nl,https://web.archive.org/web/20151230155623/http://www.energieleveranciers.nl:80/
www.svetandroida.cz,https://web.archive.org/web/20151214093143/https://www.svetandroida.cz/
www.boc24.de,https://web.archive.org/web/20151217015259/https://www.boc24.de/
www.endometriosi.it,https://web.archive.org/web/20151127144251/http://www.endometriosi.it:80/
www.kohutka.cz,https://web.archive.org/web/20151214114304/http://www.kohutka.cz/
www.farmaworld.it,https://web.archive.org/web/20150801113135/http://www.farmaworld.it/
www.codema.ie,https://web.archive.org/web/20150801101247/http://codema.ie/
www.epita.fr,https://web.archive.org/web/20151216102726/http://www.epita.fr/
www.feltet.dk,https://web.archive.org/web/20151209162136/http://www.feltet.dk:80/
www.lantarenvenster.nl,https://web.archive.org/web/20151128180405/http://www.lantarenvenster.nl:80/
www.digitalaskollyftet.se,https://web.archive.org/web/20151122053133/http://digitalaskollyftet.se/
www.baiemahault.fr,https://web.archive.org/web/20151025171741/http://www.baiemahault.fr:80/
www.skip.at,https://web.archive.org/web/20151220032902/http://www.skip.at:80/
www.entia.de,https://web.archive.org/web/20151222123239/http://www.entia.de:80/
www.lsabewoners.nl,https://web.archive.org/web/20151211184422/http://www.lsabewoners.nl:80/
www.peter-og-ping.dk,https://web.archive.org/web/20151030045715/http://www.peter-og-ping.dk:80/
www.aquarena.hu,https://web.archive.org/web/20151209002447/http://www.aquarena.hu:80/
www.xsolve.pl,https://web.archive.org/web/20151226180358/http://www.xsolve.pl:80/
www.millemiglia.it,https://web.archive.org/web/20151124025845/http://www.millemiglia.it:80/
www.boppo.depo.es,https://web.archive.org/web/20151218123931/http://www.boppo.depo.es:80/
www.xtralife.es,https://web.archive.org/web/20151221143051/http://www.xtralife.es:80/
www.hcs.ie,https://web.archive.org/web/20151117052903/http://hcs.ie/
www.adfactor.nl,https://web.archive.org/web/20151206183440/http://www.adfactor.nl:80/
www.aimgroup.ro,https://web.archive.org/web/20151129021613/http://www.aimgroup.ro:80/
www.baumschule-pflanzen.de,https://web.archive.org/web/20151024092512/http://baumschule-pflanzen.de/
www.iventas.bg,https://web.archive.org/web/20151207022257/http://www.iventas.bg/
www.okmi.it,https://web.archive.org/web/20151227005324/http://www.okmi.it:80/
www.careshop.de,https://web.archive.org/web/20151212180910/http://www.careshop.de:80/
www.mjackson.fr,https://web.archive.org/web/20151206054126/http://www.mjackson.fr:80/
www.blbradio.fr,https://web.archive.org/web/20151205084339/http://www.blbradio.fr:80/
www.mielzynski.pl,https://web.archive.org/web/20151221192538/http://www.mielzynski.pl/
www.basketblog.gr,https://web.archive.org/web/20151213012318/http://www.basketblog.gr:80/
www.arla.se,https://web.archive.org/web/20151221070944/http://www.arla.se/
www.arubacloud.fr,https://web.archive.org/web/20151218062244/https://www.arubacloud.fr/
www.islasbermudas.es,https://web.archive.org/web/20151216074750/http://islasbermudas.es/
www.hellopro.fr,https://web.archive.org/web/20151226213148/http://www.hellopro.fr:80/
www.sipca.es,https://web.archive.org/web/20151218195057/http://www.sipca.es:80/
www.galles.it,https://web.archive.org/web/20151101175900/http://www.galles.it:80/
www.libertatea.ro,https://web.archive.org/web/20151221063722/http://www.libertatea.ro:80/
www.passwerk.be,https://web.archive.org/web/20151109151234/http://www.passwerk.be:80/
www.ivision.fr,https://web.archive.org/web/20151226163911/http://www.ivision.fr:80/
www.annatroberg.se,https://web.archive.org/web/20151222135513/http://www.annatroberg.se:80/
www.lumieres-de-noel.fr,https://web.archive.org/web/20151217094053/http://www.lumieres-de-noel.fr:80/
www.svenwolf-remscheid.de,https://web.archive.org/web/20151122204651/http://svenwolf-remscheid.de/
www.tommesani.it,https://web.archive.org/web/20151217153325/http://www.tommesani.it:80/
www.atet.si,https://web.archive.org/web/20151215134651/http://www.atet.si:80/
www.weinakademie-berlin.de,https://web.archive.org/web/20151229173347/http://www.weinakademie-berlin.de:80/
www.editionsdusigne.fr,https://web.archive.org/web/20151228075109/http://www.editionsdusigne.fr:80/
www.ictsviluppo.it,https://web.archive.org/web/20151218012515/http://www.ictsviluppo.it:80/
www.csrjobs.nl,https://web.archive.org/web/20150907222825/http://www.csrjobs.nl/
www.phonera.se,https://web.archive.org/web/20151217070056/http://www.phonera.se:80/
www.diariodesoria.es,https://web.archive.org/web/20151211023420/http://www.diariodesoria.es:80/
www.ictan.csic.es,https://web.archive.org/web/20151027004944/http://www.ictan.csic.es/
www.blackpoint.cz,https://web.archive.org/web/20151107120652/http://www.blackpoint.cz/
www.auberge-du-poids-public.fr,https://web.archive.org/web/20151125171805/http://auberge-du-poids-public.fr/
www.oringen.se,https://web.archive.org/web/20151231110538/http://oringen.se:80/
www.glosnadziei.pl,https://web.archive.org/web/20151017085028/http://www.glosnadziei.pl:80/
www.somiedo.es,https://web.archive.org/web/20151030040950/http://www.somiedo.es:80/
www.thermenmuseum.nl,https://web.archive.org/web/20151206205456/http://www.thermenmuseum.nl:80/
www.svggermany.de,https://web.archive.org/web/20151125014937/https://svggermany.de/
www.webb.se,https://web.archive.org/web/20151122214442/https://www.webb.se/
www.dimaxa.de,https://web.archive.org/web/20151208162047/http://www.dimaxa.de:80/
www.publicplan.de,https://web.archive.org/web/20151020112551/http://publicplan.de/
www.utbildningssidan.se,https://web.archive.org/web/20151211150758/http://www.utbildningssidan.se:80/
www.karnavfallsfonden.se,https://web.archive.org/web/20151207212022/http://www.karnavfallsfonden.se/
www.fotbal-flash.ro,https://web.archive.org/web/20151222081716/http://www.fotbal-flash.ro/
www.street-moto-piece.fr,https://web.archive.org/web/20151127094502/http://www.street-moto-piece.fr/
www.romaniangraffiti.ro,https://web.archive.org/web/20151128171814/http://www.romaniangraffiti.ro:80/
www.taxence.nl,https://web.archive.org/web/20151219180721/http://www.taxence.nl:80/
www.nvfn.nl,https://web.archive.org/web/20151216062248/http://nvfn.nl/
www.talsi.lv,https://web.archive.org/web/20151222123019/http://www.talsi.lv:80/
www.fablab-nuernberg.de,https://web.archive.org/web/20151224144836/http://www.fablab-nuernberg.de:80/
www.legeneraliste.fr,https://web.archive.org/web/20151219185952/http://www.legeneraliste.fr:80/?
www.lagazettemorbihan.fr,https://web.archive.org/web/20151223002702/http://lagazettemorbihan.fr/
www.druckeria.ro,https://web.archive.org/web/20151113154732/http://www.druckeria.ro:80/
www.zebulon.fr,https://web.archive.org/web/20151217073526/http://www.zebulon.fr:80/
www.fantasyplanet.cz,https://web.archive.org/web/20151217094351/http://www.fantasyplanet.cz:80/
www.ergonomiesite.be,https://web.archive.org/web/20150926111530/http://www.ergonomiesite.be/
www.ivgudine.it,https://web.archive.org/web/20150901231741/http://www.ivgudine.it:80/
www.tv-replay.fr,https://web.archive.org/web/20151219111928/http://www.tv-replay.fr:80/
www.techfacts.de,https://web.archive.org/web/20151208043355/http://www.techfacts.de/
www.pagepersonnel.es,https://web.archive.org/web/20151221001125/http://www.pagepersonnel.es:80/
www.urbantrendsetter.de,https://web.archive.org/web/20150910093657/http://www.urbantrendsetter.de:80/?
www.staples.it,https://web.archive.org/web/20151220083504/http://www.staples.it:80/
www.kaliartinn.hu,https://web.archive.org/web/20151209123939/http://www.kaliartinn.hu:80/
www.svarc.nl,https://web.archive.org/web/20151001171304/http://www.svarc.nl/
www.wegenenverkeer.be,https://web.archive.org/web/20151216152852/http://wegenenverkeer.be:80/
www.bipa.at,https://web.archive.org/web/20151220080510/http://www.bipa.at:80/
www.kliko.nl,https://web.archive.org/web/20150801191823/http://kliko.nl/
www.healthylives.nl,https://web.archive.org/web/20150801141632/http://healthylives.nl/
www.tp-blog.at,https://web.archive.org/web/20151223050936/http://www.tp-blog.at/
